,ACCOUNTNO,des_all,count
813,010320064,['Ranch 1 Story'],1
814,010320065,['Bi Level'],1
815,010320066,['Bi Level'],1
816,010320067,['Bi Level'],1
817,010320068,['Ranch 1 Story'],1
818,010320069,['Ranch 1 Story'],1
819,010320070,['Ranch 1 Story'],1
820,010320071,['Ranch 1 Story'],1
821,010320072,['Bi Level'],1
822,010320073,['Ranch 1 Story'],1
823,010320074,['Ranch 1 Story'],1
824,010320076,[nan],1
825,010320077,[nan],1
826,010320078,['Ranch 1 Story'],1
827,010320081,['Ranch 1 Story'],1
828,010320082,['Ranch 1 Story'],1
829,010320083,['Ranch 1 Story'],1
830,010320085,['Ranch 1 Story'],1
831,010320086,['2 Story'],1
832,010330002,['Ranch 1 Story'],1
833,010330003,['Ranch 1 Story'],1
834,010330004,['Ranch 1 Story'],1
835,010330005,['2 Story'],1
836,010330006,['Ranch 1 Story'],1
837,010330007,['Ranch 1 Story'],1
838,010330008,['Ranch 1 Story'],1
839,010330010,['Ranch 1 Story'],1
840,010330011,['Ranch 1 Story'],1
841,010330012,[nan],1
842,010340001,['2 Story'],1
843,010340002,['Bi Level'],1
844,010340003,['Bi Level'],1
845,010340004,['Bi Level'],1
846,010340005,['Ranch 1 Story'],1
847,010340006,['2 Story'],1
848,010340007,['Ranch 1 Story'],1
849,010340008,['2 Story'],1
850,010340009,['Ranch 1 Story'],1
851,010340010,['Ranch 1 Story'],1
852,010340011,[nan],1
853,010340012,['Permit Value'],1
854,010340013,['Ranch 1 Story'],1
855,010340014,['Ranch 1 Story'],1
856,010340015,['Ranch 1 Story'],1
857,010340016,['Split Level'],1
858,010340017,['2 Story'],1
859,010340018,['Ranch 1 Story'],1
860,010340020,['2 Story'],1
861,010340021,['2 Story'],1
862,010340022,['Ranch 1 Story'],1
863,010340023,['2 Story'],1
864,010340024,['Ranch 1 Story'],1
865,010340025,[nan],1
866,010340026,[nan],1
867,010340027,['Ranch 1 Story'],1
868,010340028,['Ranch 1 Story'],1
869,010340029,['2 Story'],1
870,010340030,['Ranch 1 Story'],1
871,010340031,['Ranch 1 Story'],1
872,010340032,['2 Story'],1
873,010340033,['Ranch 1 Story'],1
874,010340034,['Ranch 1 Story'],1
875,010340035,['2 Story'],1
876,010340036,['2 Story'],1
877,010340038,['Ranch 1 Story'],1
878,010340039,['Bi Level'],1
879,010340040,['Bi Level'],1
880,010340041,['Bi Level'],1
881,010340042,['Bi Level'],1
882,010340043,['Ranch 1 Story'],1
883,010340044,['Bi Level'],1
884,010340045,['Ranch 1 Story'],1
885,010340046,['Ranch 1 Story'],1
886,010340047,['Ranch 1 Story'],1
887,010340048,['Ranch 1 Story'],1
888,010340049,['2 Story'],1
889,010340050,['Ranch 1 Story'],1
890,010340051,['Ranch 1 Story'],1
891,010340052,['Ranch 1 Story'],1
892,010340053,['Split Level'],1
893,010340055,['2 Story Split'],1
894,010340056,['Ranch 1 Story'],1
895,010340057,['2 Story Split'],1
896,010340058,['2 Story'],1
897,010340059,['Ranch 1 Story'],1
898,010340060,['2 Story'],1
899,010340061,['2 Story'],1
900,010340062,['2 Story Split'],1
901,010340063,['Bi Level'],1
902,010340064,['2 Story'],1
903,010340065,['Ranch 1 Story'],1
904,010340066,['1.5 Story Fin'],1
905,010340068,['Ranch 1 Story'],1
906,010340069,['2 Story'],1
907,010340070,['Ranch 1 Story'],1
908,010340071,['Ranch 1 Story'],1
909,010340072,['Ranch 1 Story'],1
910,010340073,['Ranch 1 Story'],1
911,010340074,['Ranch 1 Story'],1
912,010340075,['Ranch 1 Story'],1
913,010340076,['Ranch 1 Story'],1
914,010340077,['Ranch 1 Story'],1
915,010340078,['Ranch 1 Story'],1
916,010340079,['Ranch 1 Story'],1
917,010340080,['2 Story'],1
918,010340081,['2 Story Split'],1
919,010340082,['2 Story'],1
920,010340083,['2 Story'],1
921,010340084,[nan],1
922,010340085,[nan],1
923,010340088,[nan],1
924,010340089,['Ranch 1 Story'],1
925,010340092,['Ranch 1 Story'],1
926,010340094,['Split Level'],1
927,010350015,['Church'],1
928,010350019,[nan],1
929,010350025,['Light Commercial Utility'],1
930,010350033,[nan],1
931,010350035,[nan],1
932,010350036,[nan],1
933,010350037,[nan],1
934,010360005,['Light Commercial Utility'],1
935,010360010,[nan],1
936,010360021,[nan],1
937,010360027,[nan],1
938,010370010,[nan],1
939,010370015,[nan],1
940,010370018,[nan],1
941,010370019,[nan],1
942,010370020,[nan],1
943,010370021,['Clubhouse'],1
944,010370023,[nan],1
945,010370024,[nan],1
946,010370025,[nan],1
947,010380002,[nan],1
948,010380005,[nan],1
949,010380008,[nan],1
950,010380012,[nan],1
951,010380013,[nan],1
952,010380014,[nan],1
953,010380015,[nan],1
954,010380016,[nan],1
955,010380017,[nan],1
956,010380018,[nan],1
957,010380019,[nan],1
958,010390002,[nan],1
959,010390023,[nan],1
960,010390025,[nan],1
961,010390026,[nan],1
962,010400001,[nan],1
963,010410001,[nan],1
964,010410002,[nan],1
965,010420001,[nan],1
966,010430001,[nan],1
967,010440001,[nan],1
968,010450002,['Storage Warehouse'],1
969,010450003,['Storage Warehouse'],1
970,010450005,"['Service Garage', 'Service Garage', 'Office Building']",3
971,010450006,['Ranch 1 Story'],1
972,010450007,"['Ranch 1 Story', 'Ranch 1 Story']",2
973,010450008,"['Shed - Equipment or Garage', '2 Story']",2
974,010450011,['2 Story'],1
975,010450014,"['Distribution Warehouse', 'Ranch 1 Story']",2
976,010450015,['Ranch 1 Story'],1
977,010450016,['Ranch 1 Story'],1
978,010450018,['Ranch 1 Story'],1
979,010450019,"['Office Building', 'Ranch 1 Story']",2
980,010450020,['Day Care Center'],1
981,010450021,['2 Story Split'],1
982,010450022,['Ranch 1 Story'],1
983,010450023,"['Office Building', 'Light Commercial Utility']",2
984,010450025,['Ranch 1 Story'],1
985,010450026,['Ranch 1 Story'],1
986,010450027,['3-4 plex LTEQ 3 Stories'],1
987,010450028,['Ranch 1 Story'],1
988,010450029,['Ranch 1 Story'],1
989,010450030,['Ranch 1 Story'],1
990,010450033,['Ranch 1 Story'],1
991,010450034,['Ranch 1 Story'],1
992,010450037,['Split Level'],1
993,010450038,['Duplex One Story'],1
994,010450040,"['Church', 'Ranch 1 Story COMM']",2
995,010450041,"['Church', 'Church']",2
996,010450043,[nan],1
997,010450044,[nan],1
998,010450046,[nan],1
999,010450047,[nan],1
1000,010450048,[nan],1
1001,010450049,[nan],1
1002,010450050,[nan],1
1003,010450051,[nan],1
1004,010450052,[nan],1
1005,010450053,[nan],1
1006,010450054,[nan],1
1007,010450056,[nan],1
1008,010450057,['Ranch 1 Story'],1
1009,010450062,[nan],1
1010,010450063,['Ranch 1 Story'],1
1011,010450064,['Triplex Two Story'],1
1012,010450065,[nan],1
1013,010450066,['3-4 plex LTEQ 3 Stories'],1
1014,010450067,[nan],1
1015,010450068,"['Office Building', 'Storage Garage']",2
1016,010450072,[nan],1
1017,010450074,"['Ranch 1 Story', 'Detached Garage']",2
1018,010450075,[nan],1
1019,010450077,['Storage Warehouse'],1
1020,010450079,[nan],1
1021,010450081,['Distribution Warehouse'],1
1022,010450082,"['Mini Warehouse', 'Office-Apartment', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse', 'Mini Warehouse']",15
1023,010450083,"['Office-Apartment', 'Clubhouse', 'Mobile Home Parks  *CODE']",3
1024,010450084,['Ranch 1 Story COMM'],1
1025,010450085,"['Storage Warehouse', 'Retail Store']",2
1026,010450086,['Distribution Warehouse'],1
1027,010450087,[nan],1
1028,010460001,['Ranch 1 Story'],1
1029,010460002,['Ranch 1 Story'],1
1030,010460003,['Retail Store'],1
1031,010460004,['Day Care Center'],1
1032,010460009,['Pavilions'],1
1033,010460010,[nan],1
1034,010460018,[nan],1
1035,010460021,['Ranch 1 Story'],1
1036,010460022,['Ranch 1 Story'],1
1037,010460023,['Ranch 1 Story'],1
1038,010460024,['Duplex One Story'],1
1039,010460026,"['Multiple - Residential', 'Multiple - Residential']",2
1040,010460027,['Ranch 1 Story COMM'],1
1041,010460028,['2 Story'],1
1042,010460032,['Bi Level'],1
1043,010460034,['Pavilions'],1
1044,010460035,['Church'],1
1045,010460037,['Ranch 1 Story'],1
1046,010460038,['Ranch 1 Story'],1
1047,010460039,['Duplex One Story'],1
1048,010460040,['Duplex One Story'],1
1049,010460041,['Duplex One Story'],1
1050,010460042,[nan],1
1051,010460047,['Ranch 1 Story'],1
1052,010460049,[nan],1
1053,010460050,[nan],1
1054,010460051,[nan],1
1055,010460052,[nan],1
1056,010460053,['Church'],1
1057,010460054,[nan],1
1058,010460055,['Bi Level'],1
1059,010460058,[nan],1
1060,010460059,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",4
1061,010460060,['Ranch 1 Story COMM'],1
1062,010460061,['Barn'],1
1063,010460062,['Bi Level'],1
1064,010460064,[nan],1
1065,010460065,[nan],1
1066,010460069,['School - Public (exempt)'],1
1067,010460071,['Ranch 1 Story'],1
1068,010460073,['Ranch 1 Story'],1
1069,010460074,"['Multiple - Residential', 'Light Commercial Utility', 'Multiple - Residential', 'Multiple - Residential']",4
1070,010460075,['Church'],1
1071,010460076,[nan],1
1072,010460079,['Office Building'],1
1073,010460080,[nan],1
1074,010460082,"['Museum', 'Museum']",2
1075,010460084,['2 Story'],1
1076,010460085,[nan],1
1077,010460090,['Fire Station Staffed'],1
1078,010460091,['Maintenance (Storage) Buildings'],1
1079,010460092,[nan],1
1080,010460093,[nan],1
1081,010460094,['Ranch 1 Story'],1
1082,010470001,['Retail Store'],1
1083,010470002,[nan],1
1084,010470003,['Ranch 1 Story'],1
1085,010470007,['Ranch 1 Story'],1
1086,010470008,['Ranch 1 Story'],1
1087,010470012,['3-4 plex LTEQ 3 Stories'],1
1088,010470013,['3-4 plex LTEQ 3 Stories'],1
1089,010470014,['3-4 plex LTEQ 3 Stories'],1
1090,010470015,['Ranch 1 Story'],1
1091,010470016,['3-4 plex LTEQ 3 Stories'],1
1092,010470024,['Duplex One Story'],1
1093,010470025,['Ranch 1 Story'],1
1094,010470027,['Split Level'],1
1095,010470030,['Duplex Two Story'],1
1096,010470031,['Triplex One Story'],1
1097,010470034,['Ranch 1 Story'],1
1098,010470035,['Ranch 1 Story'],1
1099,010470036,['Ranch 1 Story'],1
1100,010470037,['Ranch 1 Story'],1
1101,010470038,['Duplex One Story'],1
1102,010470039,['Duplex One Story'],1
1103,010470040,['Duplex One Story'],1
1104,010470041,['Ranch 1 Story'],1
1105,010470042,['Ranch 1 Story'],1
1106,010470043,['Ranch 1 Story'],1
1107,010470044,['Ranch 1 Story'],1
1108,010470045,['Ranch 1 Story'],1
1109,010470046,['Ranch 1 Story'],1
1110,010470047,['Ranch 1 Story'],1
1111,010470048,['Ranch 1 Story'],1
1112,010470049,['2 Story'],1
1113,010470050,['Ranch 1 Story'],1
1114,010470051,['Ranch 1 Story'],1
1115,010470052,['Ranch 1 Story'],1
1116,010470053,['Ranch 1 Story'],1
1117,010470054,[nan],1
1118,010470055,['Ranch 1 Story'],1
1119,010470056,['Split Level'],1
1120,010470057,['Ranch 1 Story'],1
1121,010470058,['Duplex One Story'],1
1122,010470059,['Duplex One Story'],1
1123,010470060,['Ranch 1 Story'],1
1124,010470061,['Ranch 1 Story'],1
1125,010470063,[nan],1
1126,010470064,[nan],1
1127,010470066,[nan],1
1128,010470069,['Mini Warehouse'],1
1129,010470078,['Ranch 1 Story'],1
1130,010470079,['Ranch 1 Story'],1
1131,010470080,[nan],1
1132,010470082,['Ranch 1 Story'],1
1133,010470083,[nan],1
1134,010470084,['Split Level'],1
1135,010470085,['Ranch 1 Story'],1
1136,010470086,['3-4 plex LTEQ 3 Stories'],1
1137,010470087,['Ranch 1 Story'],1
1138,010470089,['Ranch 1 Story'],1
1139,010470092,['Duplex One Story'],1
1140,010470093,['Ranch 1 Story'],1
1141,010470096,"['Duplex One Story', 'Duplex One Story']",2
1142,010470101,"['Storage Garage', 'Mini Lube Garage']",2
1143,010470104,[nan],1
1144,010470105,['Service Garage'],1
1145,010470108,['Multiple - Residential'],1
1146,010470124,[nan],1
1147,010470133,['3-4 plex LTEQ 3 Stories'],1
1148,010470141,['Ranch 1 Story'],1
1149,010470142,['Ranch 1 Story'],1
1150,010470143,['Split Level'],1
1151,010470145,[nan],1
1152,010470147,['Church'],1
1153,010470148,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",3
1154,010470150,['Ranch 1 Story'],1
1155,010470154,['2 Story'],1
1156,010470169,['Ranch 1 Story COMM'],1
1157,010470170,['Retail Store'],1
1158,010470171,[nan],1
1159,010470176,[nan],1
1160,010470177,"['Service Garage', 'Storage Warehouse']",2
1161,010470180,"['Storage Warehouse', 'Distribution Warehouse']",2
1162,010470184,['Ranch 1 Story'],1
1163,010470189,['Ranch 1 Story'],1
1164,010470204,[nan],1
1165,010470206,[nan],1
1166,010470207,[nan],1
1167,010470208,['Ranch 1 Story'],1
1168,010470209,['Ranch 1 Story'],1
1169,010470212,['Ranch 1 Story'],1
1170,010470213,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",3
1171,010470214,['Duplex One Story'],1
1172,010470217,['Retail Store'],1
1173,010470219,['2 Story Split'],1
1174,010470232,['Distribution Warehouse'],1
1175,010470238,['Ranch 1 Story'],1
1176,010470243,"['Office Building', 'Storage Warehouse']",2
1177,010470245,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",3
1178,010470246,[nan],1
1179,010470247,['Office Building'],1
1180,010470248,['Duplex One Story'],1
1181,010470251,['Ranch 1 Story'],1
1182,010470252,['Fast Food Restaurant'],1
1183,010470253,[nan],1
1184,010470254,['Ranch 1 Story'],1
1185,010470255,['Bi Level'],1
1186,010470258,['Ranch 1 Story'],1
1187,010470259,['Bi Level'],1
1188,010470274,['Ranch 1 Story'],1
1189,010470275,['Ranch 1 Story'],1
1190,010470277,['Ranch 1 Story'],1
1191,010470279,[nan],1
1192,010470281,['Ranch 1 Story'],1
1193,010470282,['2 Story'],1
1194,010470285,[nan],1
1195,010470286,[nan],1
1196,010470287,[nan],1
1197,010470288,['Ranch 1 Story'],1
1198,010470290,['Ranch 1 Story'],1
1199,010470293,['Ranch 1 Story'],1
1200,010470296,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",3
1201,010470297,['Multiple - Residential'],1
1202,010470298,['Ranch 1 Story'],1
1203,010470300,"['Car Wash - Self Service', 'Car Wash - Self Service']",2
1204,010470303,['Duplex Two Story'],1
1205,010470304,['Group Care Homes'],1
1206,010470307,['Veterinary Hospital'],1
1207,010470309,['Ranch 1 Story'],1
1208,010470310,['Ranch 1 Story'],1
1209,010470311,[nan],1
1210,010470315,['Duplex One Story'],1
1211,010470317,['Ranch 1 Story'],1
1212,010470319,['Ranch 1 Story'],1
1213,010470324,['Ranch 1 Story'],1
1214,010470325,['Ranch 1 Story'],1
1215,010470326,['Ranch 1 Story'],1
1216,010470327,['3-4 plex LTEQ 3 Stories'],1
1217,010470329,['Office Building'],1
1218,010470334,['Office Building'],1
1219,010470335,['Ranch 1 Story'],1
1220,010470337,['Ranch 1 Story'],1
1221,010470339,['Duplex One Story'],1
1222,010470342,['3-4 plex LTEQ 3 Stories'],1
1223,010470343,['Ranch 1 Story COMM'],1
1224,010470344,['Ranch 1 Story'],1
1225,010470345,['Triplex One Story'],1
1226,010470352,['Ranch 1 Story'],1
1227,010470354,"['Maintenance (Storage) Buildings', 'Mixed Retail Centers w/Office Units', 'Storage Warehouse']",3
1228,010470355,[nan],1
1229,010470356,[nan],1
1230,010470358,['Ranch 1 Story'],1
1231,010470359,['Ranch 1 Story'],1
1232,010470363,['Service Garage'],1
1233,010470364,['Office Building'],1
1234,010470366,[nan],1
1235,010470368,['3-4 plex LTEQ 3 Stories'],1
1236,010470369,['3-4 plex LTEQ 3 Stories'],1
1237,010470370,['Ranch 1 Story'],1
1238,010470371,[nan],1
1239,010470372,['Ranch 1 Story'],1
1240,010470376,['School - Public (exempt)'],1
1241,010470377,"['Multiple - Residential', 'Detached Garage', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', '3-4 plex LTEQ 3 Stories', 'Townhouse Two Story']",9
1242,010470381,['Ranch 1 Story'],1
1243,010470384,['Ranch 1 Story'],1
1244,010470385,[nan],1
1245,010470386,[nan],1
1246,010470387,"['Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential', 'Multiple - Residential']",6
1247,010470388,[nan],1
1248,010470393,['Ranch 1 Story'],1
1249,010470394,['Bi Level'],1
1250,010480001,['2 Story'],1
1251,010480002,['Ranch 1 Story'],1
1252,010480003,['Ranch 1 Story'],1
1253,010480004,['Ranch 1 Story'],1
1254,010480005,[nan],1
1255,010480006,['Ranch 1 Story'],1
1256,010480007,['Ranch 1 Story'],1
1257,010480010,['Ranch 1 Story'],1
1258,010480011,['Ranch 1 Story'],1
1259,010480012,['Ranch 1 Story'],1
1260,010480013,['2 Story Split'],1
1261,010480014,['Split Level'],1
1262,010480015,['Ranch 1 Story'],1
1263,010480016,['Ranch 1 Story'],1
1264,010480017,['Ranch 1 Story'],1
1265,010480018,['Ranch 1 Story'],1
1266,010480019,['Duplex One Story'],1
1267,010480020,[nan],1
1268,010480021,['Ranch 1 Story'],1
1269,010480022,['Ranch 1 Story'],1
1270,010480023,['Ranch 1 Story'],1
1271,010480024,['Ranch 1 Story'],1
1272,010480025,['Ranch 1 Story'],1
1273,010480026,['Bi Level'],1
1274,010480029,['Ranch 1 Story'],1
1275,010480031,['Ranch 1 Story'],1
1276,010480032,['Ranch 1 Story'],1
1277,010480034,['Ranch 1 Story'],1
1278,010480035,['Ranch 1 Story'],1
1279,010480037,['2 Story'],1
1280,010480043,['Bi Level'],1
1281,010480044,['Ranch 1 Story'],1
1282,010480045,['Ranch 1 Story'],1
1283,010480046,['Ranch 1 Story'],1
1284,010480047,['Ranch 1 Story'],1
1285,010480050,['Ranch 1 Story'],1
1286,010480067,[nan],1
1287,010480068,[nan],1
1288,010480069,[nan],1
1289,010480086,[nan],1
1290,010480106,['Ranch 1 Story'],1
1291,010480110,['Bi Level'],1
1292,010480124,[nan],1
1293,010480127,['Ranch 1 Story'],1
1294,010480128,['Split Level'],1
1295,010480137,['2 Story'],1
1296,010480138,['Duplex One Story'],1
1297,010480143,"['Light Commercial Utility', 'Light Commercial Utility']",2
1298,010480144,['Ranch 1 Story'],1
1299,010480145,['Ranch 1 Story'],1
1300,010480146,[nan],1
1301,010480148,['Bi Level'],1
1302,010480150,['Light Commercial Utility'],1
1303,010480151,[nan],1
1304,010480154,['Duplex One Story'],1
1305,010480155,['Duplex One Story'],1
1306,010480156,[nan],1
1307,010480160,['Ranch 1 Story'],1
1308,010480161,['Ranch 1 Story'],1
1309,010480162,['Ranch 1 Story'],1
1310,010480163,['Ranch 1 Story'],1
1311,010480164,['Ranch 1 Story'],1
1312,010480165,['Ranch 1 Story'],1
1313,010480166,['Duplex One Story'],1
1314,010480170,[nan],1
1315,010480171,[nan],1
1316,010480172,[nan],1
1317,010480173,[nan],1
1318,010480174,[nan],1
1319,010490001,['Ranch 1 Story'],1
1320,010490002,['Ranch 1 Story'],1
1321,010490003,['Split Level'],1
1322,010490004,['Bi Level'],1
1323,010490005,['Split Level'],1
1324,010490006,['Split Level'],1
1325,010490007,['Bi Level'],1
1326,010490008,['Bi Level'],1
1327,010490009,['Ranch 1 Story'],1
1328,010490010,['Ranch 1 Story'],1
1329,010490011,['Ranch 1 Story'],1
1330,010490012,['Ranch 1 Story'],1
1331,010490013,['Ranch 1 Story'],1
1332,010490014,['Ranch 1 Story'],1
1333,010490015,['Ranch 1 Story'],1
1334,010490016,['Ranch 1 Story'],1
1335,010490017,['Ranch 1 Story'],1
1336,010490018,['Ranch 1 Story'],1
1337,010490019,['Bi Level'],1
1338,010490020,['Ranch 1 Story'],1
1339,010490021,['Ranch 1 Story'],1
1340,010490022,['Ranch 1 Story'],1
1341,010490023,['Split Level'],1
1342,010490024,['Ranch 1 Story'],1
1343,010490025,['Split Level'],1
1344,010490026,['Ranch 1 Story'],1
1345,010490027,['Ranch 1 Story'],1
1346,010490028,['Ranch 1 Story'],1
1347,010490029,['Ranch 1 Story'],1
1348,010490030,['Bi Level'],1
1349,010490031,['Ranch 1 Story'],1
1350,010490032,['Ranch 1 Story'],1
1351,010490033,['2 Story'],1
1352,010490034,['Ranch 1 Story'],1
1353,010490035,['Bi Level'],1
1354,010500001,['Ranch 1 Story'],1
1355,010500002,['Ranch 1 Story'],1
1356,010500003,['Ranch 1 Story'],1
1357,010500004,['Ranch 1 Story'],1
1358,010500005,['Bi Level'],1
1359,010500006,['Ranch 1 Story'],1
1360,010500007,['Ranch 1 Story'],1
1361,010500008,['Ranch 1 Story'],1
1362,010500009,['Ranch 1 Story'],1
1363,010500010,['Ranch 1 Story'],1
1364,010500011,['Ranch 1 Story'],1
1365,010500012,['Ranch 1 Story'],1
1366,010500013,['Ranch 1 Story'],1
1367,010500014,['Ranch 1 Story'],1
1368,010500015,['Ranch 1 Story'],1
1369,010500016,['Ranch 1 Story'],1
1370,010500017,['Split Level'],1
1371,010500018,['Ranch 1 Story'],1
1372,010500019,['Ranch 1 Story'],1
1373,010500020,['Ranch 1 Story'],1
1374,010500021,['Split Level'],1
1375,010500022,['Ranch 1 Story'],1
1376,010500023,['Ranch 1 Story'],1
1377,010500024,['Split Level'],1
1378,010500025,['Ranch 1 Story'],1
1379,010500026,['Ranch 1 Story'],1
1380,010500027,['Ranch 1 Story'],1
1381,010500028,['Ranch 1 Story'],1
1382,010500029,['Ranch 1 Story'],1
1383,010500030,['Ranch 1 Story'],1
1384,010500031,['Ranch 1 Story'],1
1385,010500032,['Ranch 1 Story'],1
1386,010500033,['Ranch 1 Story'],1
1387,010500034,['Ranch 1 Story'],1
1388,010500035,['Ranch 1 Story'],1
1389,010500036,['Bi Level'],1
1390,010500037,['Ranch 1 Story'],1
1391,010500038,['Duplex One Story'],1
1392,010510001,['Ranch 1 Story'],1
1393,010510002,['Split Level'],1
1394,010510003,['Bi Level'],1
1395,010510004,['Bi Level'],1
1396,010510005,['Bi Level'],1
